,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
2144830,5,Good alarm,Simple and effective,[],B000GAWSDG,B09TXZHKLG,AF67TKVDLIZPJWFZH46PBGMBTRSQ,2019-08-28 09:57:39.778,0,True
2145482,5,My (literal) everyday watch,"I bought this watch at WalMart in October 2017, it's the end of April 2018 and I have work this watch for more than 95% of the time in between. It goes in the shower with me, goes to work with me and goes to bed with me. This is a dependable freaking watch. 15$ has never been so worth it before. I can probably count MAYBE 10 times that I have taken the watch off for more than an hour","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71A5rBLXEXL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71A5rBLXEXL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71A5rBLXEXL.jpg', 'attachment_type': 'IMAGE'}]",B01MZF6LL2,B09TXZHKLG,AEGLSTKWMHZXXELAHLR7GPEV63ZQ,2018-04-23 06:52:17.254,0,False
2145768,5,Five Stars,Nice simple watch. Had a same one 10 years ago.,[],B000GAWSDG,B09TXZHKLG,AH3CNB4VZH67KCG4TFKK3CTRFZ5A,2017-04-09 22:44:52.000,0,True
2146051,5,Love it,Love it,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61TzGczsHOL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61TzGczsHOL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61TzGczsHOL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B000GAWSDG,B09TXZHKLG,AF63OE2KT4BHHKI52Z6XEGOMHXWA,2022-06-22 17:55:27.356,0,True
2146333,1,You get what you pay for.,"Replaced a broken strap Casio with this one. Can't read it at night. My last cheap watch, but worth every penny I paid.",[],B000GAWSDG,B09TXZHKLG,AGLA5BULN44GN5LHFYKXJXE6G7KQ,2023-01-15 18:48:42.367,0,True
2146339,4,value for the price,"A good, inexpensive watch that endures some rough use.<br />The only negative is the lack of good illumination in the dark.<br />I will consider the better illuminated model the next time I buy...a little more expensive, but worth it.",[],B000GAWSDG,B09TXZHKLG,AEK7IUGMXWY3AQGI5AJXYNCZTILQ,2008-11-09 11:43:52.000,3,False
2146458,5,Works really well,"Great watch. Got it for husband for work, even his coworkers loved the 80s look",[],B000GAWSDG,B09TXZHKLG,AEODY6FNUYTVR3MS7IKGIRTIZ4LA,2019-06-19 18:50:55.559,0,True
2146486,5,Great cheap watch,Bought it as a beater watch for work and it has been great.,[],B000GAWSDG,B09TXZHKLG,AGJX2XMW5L472K7WKGC6P23LPIUQ,2023-04-25 01:56:27.304,0,True
2146527,5,"This watch is simply amazing, its lightweight","If I had to describe this watch in 2 words, those words would be &#34;A Classic&#34;. This watch is simply amazing, its lightweight, slim, and good looking. A must have for everyone who likes the retro style it brings.",[],B000GAWSDG,B09TXZHKLG,AHRMLLYS6ARCVZCDA46HXMZ2SLQA,2018-04-23 19:12:14.883,0,True
2146712,5,Simple,Perfect watch for 8 year old. It survived the first 24 hours,[],B000GAWSDG,B09TXZHKLG,AHPBSUZYYILGARHVP4WZNQPR3GBA,2019-12-26 11:41:14.020,0,True
2146816,3,Strap broke first couple days of wearing it,Strap broke first couple days of wearing it,[],B000GAWSDG,B09TXZHKLG,AHZFDFUJINLPS327EBN4P3ATOF6Q,2022-02-17 14:24:44.023,0,True
2146846,5,Five Stars,"Durable, accurate, and fair for the price. I give it 5 stars.",[],B000GAWSDG,B09TXZHKLG,AEQNXYNJHADYH5L7DAXKGAPSUHHA,2016-09-06 18:51:26.000,0,True
2147287,4,"It’s small, but not bad","It’s a cool little watch, with proper setup it’s just as useful.",[],B000GAWSDG,B09TXZHKLG,AFUAJQKRCRRSUO4LSIDNR4ILIIDA,2020-03-20 10:00:18.755,0,True
2147692,4,Small,"The watch works just fine but it is small, making the readout a little more difficult. The watch band is plastic and too short for a larger wrist. While it is not labeled as a ladies watch it is better used on a person with smaller wrists. I would buy it for its features but I would not buy it again for its size",[],B000GAWSDG,B09TXZHKLG,AGQNY24XJA46KW2POFSEML5UZPYQ,2023-01-06 18:34:13.374,1,True
2148008,5,Exactly how I imagined it!!,"I’m not a big watch fan so I got the most simple one. It’s really easy to read and really easy to set up too. Although I wish it came with a manual but thanks to YouTube I was able to set it at the exact time and date. It’s strap fits pretty snug on my wrist and it doesn’t feel heavy at all, it’s not too bulky either, it’s a perfect watch to wear to work. It doesn’t get in the way at all, especially if you work in the food industry. I might just be the best watch I own.","[{'small_image_url': 'https://m.media-amazon.com/images/I/616vR5Z3oFL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/616vR5Z3oFL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/616vR5Z3oFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61nJy8pdYBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61nJy8pdYBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61nJy8pdYBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B000GAWSDG,B09TXZHKLG,AGV55NWPHKT6HQOZZBETBTZJEFBA,2022-08-21 14:33:30.069,0,True
2148026,5,Great watch,"Best digital watch for $15, hands down. Has an alarm and a stopwatch mode. Also displays the date.",[],B01MZF6LL2,B09TXZHKLG,AFU4ZPMDERGXZ3A4NVVP3J3C4FJQ,2020-08-08 06:46:27.028,0,True
2148056,5,"For the price, this watch is everything you need ...","For the price, this watch is everything you need it to be. It's effective, durable, and gives whatever you're wearing a bit of a subtle 80's throwback.",[],B000GAWSDG,B09TXZHKLG,AEJFTHZ7USW4SD3ZQ5SBWRVFQY2A,2015-10-09 17:26:13.000,0,True
2148168,5,Great watch for the price,Lightweight wrist watch. Easy to use and has the most used features (Alarm and stopwatch),[],B000GAWSDG,B09TXZHKLG,AFZDWGXGLKU3MTUT5D267JSS4O3A,2022-04-12 02:08:19.084,0,True
2148249,5,Quality,"Simple look, good color, works great! Have water tested. Quality product",[],B01MZF6LL2,B09TXZHKLG,AGWAEARKMTBMS7V2INHE4M47ENHA,2020-07-16 13:23:29.581,0,True
2148795,4,Four Stars,"Nice watch, good quality.",[],B000GAWSDG,B09TXZHKLG,AHXYW2PUMGKUETOF3VREBGHHNOQQ,2017-03-08 11:21:41.000,0,True
2149081,5,Daily use,"Love this classic illuminator, daily use!",[],B000GAWSDG,B09TXZHKLG,AFVG5E4H6RSX5YOZFNFAOIPRF5MQ,2022-08-06 22:51:35.079,0,True
2149143,3,Three Stars,Good value.,[],B000GAWSDG,B09TXZHKLG,AHLJMP4YGYHIONQQXPUBIVJNYMXQ,2017-07-19 23:02:14.160,0,True
2149350,5,Five Stars,"Best watch ever, have never broken any, but have lost and repurchased several times.",[],B000GAWSDG,B09TXZHKLG,AEPDQFJIJ7IDNEHCJ2RF5RZY55EQ,2016-05-25 03:16:26.000,0,True
2149411,5,Five Stars,useful,[],B000GAWSDG,B09TXZHKLG,AH73LAVWLGSK6DR53H5CXDAYNPKA,2018-01-16 01:10:31.954,0,True
2149498,4,Small band,"The watch is working great, but I have to use the last notch on the band. It wouldn't be a fit for someone over 200lbs.",[],B000GAWSDG,B09TXZHKLG,AGEZUT33IIX73BVMZPXFZDKJLPCQ,2013-10-07 21:04:49.000,0,True
2149679,4,Its a handy watch.,Its comfortable and convenient,[],B000GAWSDG,B09TXZHKLG,AFSYCTJGURPDYFZJ537NWSVMTFFA,2020-08-01 19:33:36.463,0,True
2149683,5,Five Stars,Very good,[],B000GAWSDG,B09TXZHKLG,AHUYPFPDMNE6SS46FAZKNAIKAV5A,2014-09-12 09:29:38.000,0,True
2149685,5,Five Stars,Really nice watch,[],B01MZF6LL2,B09TXZHKLG,AGOYNGMJOXFXVKC2GANLTA34NE4A,2018-09-04 02:34:12.504,0,False
2149689,1,Poor quality,It’s has a small face not like the one on the picture and it has a poor quality,[],B01MZF6LL2,B09TXZHKLG,AFOS3DN6T6YJ55PBBODVNDFGL3TQ,2020-02-21 04:09:27.742,0,True
2149691,5,Nice everyday watch for a busy dad, ,"[{'small_image_url': 'https://m.media-amazon.com/images/I/81dxVnIrS4L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81dxVnIrS4L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81dxVnIrS4L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B000GAWSDG,B09TXZHKLG,AH76FYVFTGLF4WBBNECNH5J24DZQ,2022-08-04 00:30:13.192,0,True
2149692,5,Five Stars,Excelent.,[],B000GAWSDG,B09TXZHKLG,AG2T5E4UZII4EG7UT5S7OYRP6TPA,2016-12-29 12:51:00.000,0,True
2149694,4,excellent,Excellent Service And great product... Im very Happy!,[],B000GAWSDG,B09TXZHKLG,AHRKFONK7QWJO6CDW7XT5M6H3IYA,2015-09-04 16:42:09.000,0,True
2149695,5,On time and quality,Excellent,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vYZoevZPL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vYZoevZPL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vYZoevZPL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B000GAWSDG,B09TXZHKLG,AEISHVAQNHACLCDRTZIDTKKCXO6Q,2018-07-29 19:19:00.426,0,True
2149697,5,Good watch,Love this watch it goes with anything,[],B086RNZX13,B09TXZHKLG,AETDONVUO72JFJB7CQTJ7Q5ND5UA,2023-01-17 22:47:32.041,0,True
2149700,5,Great for gifts.,True to size. Fits perfectly.,[],B000GAWSDG,B09TXZHKLG,AHXBECNJFJTAT7TAOH6UEN5BJQQQ,2015-02-18 18:46:05.000,0,True
2149915,5,Wear it every day,Good for me,[],B000GAWSDG,B09TXZHKLG,AF4W3CBHWAZHRTJXBH4OCGO5VEVQ,2020-08-17 16:41:31.732,0,True
2149920,4,:),The face of the watch looks a little small on my wrist but I like the design and its very water resistant,[],B01MZF6LL2,B09TXZHKLG,AEJ7PTDIJVK3FFNEO3SJAD3JZYYA,2019-12-14 15:40:31.305,0,True
2150092,5,Love my Casio!,Great great great Casio watch!,[],B07BQXXNQY,B09TXZHKLG,AEDNDW2DSCPP33P2KW2IZAHAF42A,2021-04-06 18:24:22.103,0,True
2150285,5,Cheap classic everyday watch,"A classic look from a cheap and simple watch. No fear of scratching it, getting it wet or sweating in it. Looks good with whatever you wear so you will enjoy rocking it any day.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61VNSS+o6NL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61VNSS+o6NL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61VNSS+o6NL.jpg', 'attachment_type': 'IMAGE'}]",B000GAWSDG,B09TXZHKLG,AGXN3MHHGJOAKDYXELDDVXHTWKMQ,2020-02-17 05:16:17.617,0,True
2150574,5,buen producto,para regalarlo,[],B000GAWSDG,B09TXZHKLG,AEHHQLS7QR7XHRXSZJOKJWLGJ6XQ,2022-11-21 18:31:38.347,1,True
2150595,5,Five Stars,Can't go wrong. Classic. Withstands anything.,[],B000GAWSDG,B09TXZHKLG,AFWJG534QEFR4OKFSR7ZLHCIQZ7A,2018-03-08 16:06:36.397,0,True
2150765,5,Good one!,"It's my everyday watch now. Lightweight and simple, it doesn't feel on the wrist, but I am thinking to change the strap.",[],B000GAWSDG,B09TXZHKLG,AFAT5MVWQLGFUGHGC6V3BMUE4PKA,2021-02-25 00:35:20.127,0,True
2150931,5,YAY!,Yes!,[],B000GAWSDG,B09TXZHKLG,AGHGF7UGB2K4BJX5NOFIHZDKAKFQ,2018-01-29 19:43:39.258,0,True
2151156,5,Easy to use and easy to read,Works well for now. Easy to use and easy to read!,[],B000GAWSDG,B09TXZHKLG,AFVBXRFAT5N3HYI43FECRHSJPK5Q,2018-07-26 07:22:24.996,0,True
2151631,3,Classic casio but the light doesn't actually illuminate the face enough to be read.,"I like mine, but don't buy it if you need a functional light.",[],B000GAWSDG,B09TXZHKLG,AFRXWPPU3N3YFYBR26HSM2RVH2XA,2022-12-22 06:34:14.408,0,True
2152336,5,Five Stars,great bang for the buck.,[],B000GAWSDG,B09TXZHKLG,AGACI6UW62TYJPZ6HGOCZSJZNV4A,2017-01-20 18:15:20.000,0,True
2152633,4,"Dear Casio, thank you","It was a little smaller than expected. It does look exactly like the watch you order, and it performs well. Great wear.",[],B01MZF6LL2,B09TXZHKLG,AEURBESIJMMZYSCYYWNMZ4MYXA5Q,2018-12-17 18:24:25.880,0,True
2153745,4,Review,Comfortable but light,[],B000GAWSDG,B09TXZHKLG,AGR2BTAZZYLTB6UWW7GNDDIPPM4Q,2020-02-17 17:01:54.386,0,True
2153988,3,Three Stars,Just A Little Small,[],B000GAWSDG,B09TXZHKLG,AHUZTWCFA53EDVLGTAG2SCQ6YPLQ,2015-01-04 00:15:09.000,1,True
2154051,5,Five Stars,I like the fact that the watch is very light.,[],B000GAWSDG,B09TXZHKLG,AHYBZ2VQBDVDQMG6NZONVHGNCBRQ,2018-04-29 05:02:54.599,0,True
2155170,5,Awesome classic watch,Awesome classic watch. Very simple and not flashy. Does what’s it’s meant to. Tell time. Recommend for anyone,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71B3ZwnsXIL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71B3ZwnsXIL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71B3ZwnsXIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B000GAWSDG,B09TXZHKLG,AHE66LHKH5E2PLPSCPWYODWCQEHQ,2021-10-28 21:55:18.676,0,True
2155357,5,A good watch 👍🏻,"This is my favorite watch, I wore it every day for like 3 years until it finally broke and then ordered a new one. 11/10 a good watch",[],B000GAWSDG,B09TXZHKLG,AESZKBD7QW3QHVI3BGPS52XCUDVA,2019-07-02 17:47:52.472,0,True
2155405,5,Classic design and super durable.,"This watch will last decades. Nothing fancy, but does what intends to do...and that’s tell time. Classic design and super durable.",[],B000GAWSDG,B09TXZHKLG,AGXYXSLCNM6GD2TES3NRUPBA4VTA,2017-10-15 17:21:38.148,0,True
2155899,1,Seems like a fake,Light did not function properly. Couldn’t see at night.,[],B000GAWSDG,B09TXZHKLG,AH347WRMUVCLIS2YCTUOQJL2BQQQ,2019-08-05 20:51:33.740,0,True
2156242,4,"Classic style, simple function","I had a watch just like this growing up.  Since then, I have gone through fancier, more stylish, and more functional watches, but this line of Casio watches provides everything I actually _need_ in a watch: time, date, day, stopwatch, alarm, and illumination.  Less to go wrong.  And digital watches _are_ a pretty good idea!",[],B000GAWSDG,B09TXZHKLG,AGDZM7J42ZKIPBMYLTRHXKSENMSA,2008-10-31 01:03:10.000,3,False
2156296,5,Beautiful watch,Great little watch. Very comfortable. Cheap.,[],B000GAWSDG,B09TXZHKLG,AG4AO6SJQIBR26SNRALP2YELIDQA,2016-12-13 19:01:05.000,0,False
2156664,5,Classy,My boys are over 19 and it a simple add to a classy wear ... simple but classy,[],B000GAWSDG,B09TXZHKLG,AH4MPGUZVKQ6EPEUEXABR75Z7GIQ,2017-07-02 01:36:56.695,1,False
2157132,5,Four Stars,"Nice basic, everyday,casual watch.It appears to be very reliable.",[],B000GAWSDG,B09TXZHKLG,AEET6AOPQRBCZ56PBUE2IA3CZB3Q,2017-07-19 15:58:02.365,0,False
2157389,5,Perfect!,I love it. It’s simple and does its job. It’s perfect for work and when I’m just running errands.,[],B000GAWSDG,B09TXZHKLG,AEX55FD54SVC4AC3HJRXOGE4NI6Q,2018-09-23 11:53:56.067,0,True
2157394,5,Five Stars,GREAT WATCH. WORTH THE MONEY,[],B000GAWSDG,B09TXZHKLG,AFTESNLETZ6AJICTXZCBZ2RNPFHQ,2018-02-21 21:19:50.131,0,True
2157403,5,Not bad,"This is a nice watch for the price, but they definitely skimped on the design - instead of a backlit display there’s just a crappy little light in the corner of the display that barely illuminates it. Sad, but you get what you pay for.",[],B01MZF6LL2,B09TXZHKLG,AGEQ5NO5WDT6VVK22QYCCDCKB4FA,2020-11-10 20:54:59.272,0,True
2157480,5,Muchas Gracias!,Excelente,[],B01MZF6LL2,B09TXZHKLG,AELATRKTGRCSV5XZHFNX6TTJMQLA,2019-12-16 14:57:27.184,0,True
2157584,5,A classic,"Nothing beats the F91W. It's cheap. It's reliable. It's not gimmicky. It's got a backlight. It's water-resistant enough for most purposes.<br />If you need a cheap, dependable watch, this is it.",[],B000GAWSDG,B09TXZHKLG,AERCUFNYQQ4FFT3DPXD75WB22PVA,2013-08-01 16:51:33.000,0,True
2157827,1,Child size,"This watch is really small, much smaller than the ones in Wlamart, more of a child size watch.  My suggestion pay a few dollars more in Wlmart and get the adult size one.",[],B000GAWSDG,B09TXZHKLG,AHLCVBW6MQDVSYD5M4QQCQMCZL6A,2020-01-12 01:30:03.408,0,True
2157852,5,Exactly as expect - perfect minimalist digital wristwatch,"exactly as expected - cheap, easy to operate, tells the time, discreet",[],B000GAWSDG,B09TXZHKLG,AE4ODROPZX3VSSEWELEBMIKTO74A,2019-12-19 18:59:06.061,0,True
2157939,5,Great product,"Nice and thin, works great. Just what I was looking for in a work watch. The lenght of the band is alittle short.",[],B000GAWSDG,B09TXZHKLG,AGHXVLLYQIPBKN3MEBVGX4MVL4YA,2012-12-21 13:58:28.000,0,True
2158667,5,Five Stars,Love it!,[],B000GAWSDG,B09TXZHKLG,AGGIENH53I4Q2RK752BRJO7FLB5Q,2017-11-16 16:38:28.835,1,True
2158813,5,Casio F91W-1 Classic,"The reason why I gave this product 5 stars is because:<br />-Cheap price;<br />-Digital watch;<br />-The timer.<br /><br />One personal negative thing about this watch for me is that it is water resistant instead of water proof. I started swimming a couple of months before I had bought this watch, and I want to have a timer for my swimming exercises. I only looked for a cheap watch with a timer, and I forgot to look for the purpose of swimming (and thus water proof instead of water resistant), but it is my own fault. Because of the previous typed reason; I have to buy a new watch which is water proof instead of water resistant. I will still wear this watch outside the swimming pool.",[],B000GAWSDG,B09TXZHKLG,AFRADP4MDZDOYMN2SOWQ24CJN42A,2015-04-23 17:21:35.000,0,True
